county,kg_seized,period_label,period_date,time_idx,half,year,log_kg_seized,county_total,is_hotspot,lag_1,log_lag_1,lag_2,log_lag_2,lag_3,log_lag_3,roll_mean_2,roll_mean_3,roll_std_3,log_roll_mean_2,log_roll_mean_3,diff_1,log_diff_1,pct_change,trend_up,national_kg,county_share_pct,z_score
Bungoma,168.7,2024 H2,2024-09-30,7,2,2024,5.134032172240181,1346.145,0,33.4,3.5380565643793527,16.16,2.8425810940598164,510.56,6.23746488056512,101.05,72.75333333333333,83.53817410820822,4.336044368309767,3.838223276893116,135.29999999999998,1.595975607860828,405.08982035928136,1,14737.7,1.1447,0.08337570154238327
Bungoma,20.35,2025 H1,2025-03-31,8,1,2025,3.0610517396746335,1346.145,0,168.7,5.134032172240181,33.4,3.5380565643793527,16.16,2.8425810940598164,94.52499999999999,74.14999999999999,82.14226987367698,4.097541955957407,3.9110468254313893,-148.35,-2.072980432565547,-87.93716656787196,0,12752.52,0.1596,-0.5632454707402286
Busia,696.46,2021 H1,2021-03-31,0,1,2021,6.54744516438083,4722.028,1,,,,,,,696.46,696.46,0.0,6.54744516438083,6.54744516438083,,,,0,6932.09297,10.0469,0.42317560568204743
Busia,171.54,2021 H2,2021-09-30,1,2,2021,5.1506290936484325,4722.028,1,696.46,6.54744516438083,,,,,434.0,434.0,371.1744915804426,5.849037129014631,5.849037129014631,-524.9200000000001,-1.396816070732397,-75.36972690463199,0,4781.42,3.5876,-0.8698743482744465
Busia,110.42,2022 H1,2022-03-31,2,1,2022,4.71330684459267,4722.028,1,171.54,5.1506290936484325,696.46,6.54744516438083,,,140.98,326.14000000000004,322.1592624774275,4.931967969120551,5.470460367540643,-61.11999999999999,-0.43732224905576267,-35.63017372041506,0,3621.407,3.0491,-1.0204329346987033
Busia,109.388,2022 H2,2022-09-30,3,2,2022,4.704001432283021,4722.028,1,110.42,4.71330684459267,171.54,5.1506290936484325,696.46,6.54744516438083,109.904,130.44933333333333,35.58930206302636,4.708654138437845,4.855979123508042,-1.0319999999999965,-0.009305412309648986,-0.9346132946929875,0,7249.725,1.5089,-1.022975088841207
Busia,390.0,2023 H1,2023-03-31,4,1,2023,5.968707559985366,4722.028,1,109.388,4.704001432283021,110.42,4.71330684459267,171.54,5.1506290936484325,249.694,203.26933333333332,161.71432423051874,5.336354496134193,5.128671945620352,280.61199999999997,1.264706127702345,256.5290525468973,1,11866.28,3.2866,-0.3317357882246567
Busia,1149.63,2023 H2,2023-09-30,5,2,2023,7.048064897442322,4722.028,1,390.0,5.968707559985366,109.388,4.704001432283021,110.42,4.71330684459267,769.815,549.6726666666667,538.1889770343996,6.508386228713844,5.90692462990357,759.6300000000001,1.0793573374569565,194.77692307692308,1,13714.12,8.3828,1.5394818002154322
Busia,847.6,2024 H1,2024-03-31,6,1,2024,6.743587932768224,4722.028,1,1149.63,7.048064897442322,390.0,5.968707559985366,109.388,4.704001432283021,998.615,795.7433333333333,382.46080797035086,6.895826415105273,6.586786796731971,-302.0300000000001,-0.3044769646740981,-26.271930969094413,0,13415.2,6.3182,0.7954829478312977
Busia,1002.7,2024 H2,2024-09-30,7,2,2024,6.911448450819755,4722.028,1,847.6,6.743587932768224,1149.63,7.048064897442322,390.0,5.968707559985366,925.1500000000001,999.9766666666668,151.0334156183116,6.82751819179399,6.901033760343434,155.10000000000002,0.16786051805153068,18.298725814063243,1,14737.7,6.8036,1.1775450675041093
Busia,244.29,2025 H1,2025-03-31,8,1,2025,5.502441184024992,4722.028,1,1002.7,6.911448450819755,847.6,6.743587932768224,1149.63,7.048064897442322,623.495,698.1966666666667,400.67124807419555,6.206944817422373,6.385825855870991,-758.4100000000001,-1.409007266794763,-75.63678069213124,0,12752.52,1.9156,-0.6906672611938726
Elgeyo Marakwet,0.2,2021 H1,2021-03-31,0,1,2021,0.18232155679395462,84.63,0,,,,,,,0.2,0.2,0.0,0.18232155679395462,0.18232155679395462,,,,0,6932.09297,0.0029,-0.3730305050922411
Elgeyo Marakwet,0.46,2021 H2,2021-09-30,1,2,2021,0.3784364357202451,84.63,0,0.2,0.18232155679395462,,,,,0.33,0.33,0.18384776310850237,0.28037899625709983,0.28037899625709983,0.26,0.19611487892629048,129.99999999999997,1,4781.42,0.0096,-0.36249215688608577
Elgeyo Marakwet,0.57,2022 H1,2022-03-31,2,1,2022,0.4510756193602167,84.63,0,0.46,0.3784364357202451,0.2,0.18232155679395462,,,0.515,0.41,0.18999999999999997,0.4147560275402309,0.33727787062480546,0.10999999999999993,0.07263918363997157,23.913043478260843,1,3621.407,0.0157,-0.3580336249527124
Elgeyo Marakwet,5.44,2022 H2,2022-09-30,3,2,2022,1.8625285401162623,84.63,0,0.57,0.4510756193602167,0.46,0.3784364357202451,0.2,0.18232155679395462,3.0050000000000003,2.1566666666666667,2.843981950247458,1.1568020797382395,0.8973468650655748,4.87,1.4114529207560458,854.3859649122808,1,7249.725,0.075,-0.1606422566297264
Elgeyo Marakwet,1.12,2023 H1,2023-03-31,4,1,2023,0.7514160886839212,84.63,0,5.44,1.8625285401162623,0.57,0.4510756193602167,0.46,0.3784364357202451,3.2800000000000002,2.376666666666667,2.6671395414063612,1.3069723144000918,1.0216734160534668,-4.32,-1.1111124514323412,-79.41176470588235,0,11866.28,0.0094,-0.33574096528584535
Elgeyo Marakwet,0.09,2023 H2,2023-09-30,5,2,2023,0.08617769624105233,84.63,0,1.12,0.7514160886839212,5.44,1.8625285401162623,0.57,0.4510756193602167,0.6050000000000001,2.216666666666667,2.83859707132473,0.41879689246248686,0.9000407750137454,-1.03,-0.6652383924428689,-91.96428571428572,0,13714.12,0.0007,-0.37748903702561454
Elgeyo Marakwet,0.8,2024 H1,2024-03-31,6,1,2024,0.5877866649021191,84.63,0,0.09,0.08617769624105233,1.12,0.7514160886839212,5.44,1.8625285401162623,0.445,0.67,0.5271622141238881,0.3369821805715858,0.47512681660903083,0.7100000000000001,0.5016089686610667,788.8888888888889,1,13415.2,0.006,-0.3487112400011134
Elgeyo Marakwet,0.9,2024 H2,2024-09-30,7,2,2024,0.6418538861723948,84.63,0,0.8,0.5877866649021191,0.09,0.08617769624105233,1.12,0.7514160886839212,0.8500000000000001,0.5966666666666667,0.44162578427140475,0.614820275537257,0.43860608243852206,0.09999999999999998,0.054067221270275745,12.5,1,14737.7,0.0061,-0.3446580291525922
Elgeyo Marakwet,75.05,2025 H1,2025-03-31,8,1,2025,4.331391018705302,84.63,0,0.9,0.6418538861723948,0.8,0.5877866649021191,0.09,0.08617769624105233,37.975,25.583333333333332,42.83941915261379,2.4866224524388487,1.8536771899266054,74.14999999999999,3.6895371325329074,8238.888888888889,1,12752.52,0.5885,2.6607978150259313
Embu,254.165,2021 H1,2021-03-31,0,1,2021,5.541910394729656,2055.945,0,,,,,,,254.165,254.165,0.0,5.541910394729656,5.541910394729656,,,,0,6932.09297,3.6665,0.0649664261425301
Embu,25.99,2021 H2,2021-09-30,1,2,2021,3.295466427029913,2055.945,0,254.165,5.541910394729656,,,,,140.0775,140.0775,161.34408979724049,4.418688410879785,4.418688410879785,-228.17499999999998,-2.2464439676997427,-89.77435917612576,0,4781.42,0.5436,-0.511233921813098
Embu,34.53,2022 H1,2022-03-31,2,1,2022,3.5703774100329357,2055.945,0,25.99,3.295466427029913,254.165,5.541910394729656,,,30.259999999999998,104.895,129.34211446779426,3.4329219185314246,4.135918077264168,8.540000000000003,0.27491098300302275,32.85879184301657,1,3621.407,0.9535,-0.4896682333216285
Embu,40.71,2022 H2,2022-09-30,3,2,2022,3.730740908208854,2055.945,0,34.53,3.5703774100329357,25.99,3.295466427029913,254.165,5.541910394729656,37.620000000000005,33.74333333333333,7.391463544747094,3.6505591591208946,3.5321949150905674,6.18,0.1603634981759181,17.897480451781057,1,7249.725,0.5615,-0.47406214961234494
Embu,145.2,2023 H1,2023-03-31,4,1,2023,4.984975547315678,2055.945,0,40.71,3.730740908208854,34.53,3.5703774100329357,25.99,3.295466427029913,92.955,73.48,62.188157232707844,4.357858227762265,4.095364621852489,104.48999999999998,1.2542346391068238,256.6691230655858,1,11866.28,1.2236,-0.21019812262479773
Embu,104.35,2023 H2,2023-09-30,5,2,2023,4.657288140250198,2055.945,0,145.2,4.984975547315678,40.71,3.730740908208854,34.53,3.5703774100329357,124.77499999999999,96.75333333333333,52.657592361722415,4.821131843782938,4.457668198591576,-40.849999999999994,-0.32768740706547916,-28.133608815426992,0,13714.12,0.7609,-0.31335484099441496
Embu,12.1,2024 H1,2024-03-31,6,1,2024,2.5726122302071057,2055.945,0,104.35,4.657288140250198,145.2,4.984975547315678,40.71,3.730740908208854,58.224999999999994,87.21666666666665,68.18405849854734,3.6149501852286514,4.071625305924328,-92.25,-2.0846759100430927,-88.40440824149496,0,13415.2,0.0902,-0.5463097313150316
Embu,1262.0,2024 H2,2024-09-30,7,2,2024,7.141245122350491,2055.945,0,12.1,2.5726122302071057,104.35,4.657288140250198,145.2,4.984975547315678,637.05,459.48333333333335,696.5287257775758,4.856928676278798,4.790381830935932,1249.9,4.568632892143386,10329.752066115703,1,14737.7,8.5631,2.610008072606256
Embu,176.9,2025 H1,2025-03-31,8,1,2025,5.18122159467179,2055.945,0,1262.0,7.141245122350491,12.1,2.5726122302071057,104.35,4.657288140250198,719.45,483.66666666666674,679.0742546535934,6.16123335851114,4.9650263157431285,-1085.1,-1.9600235276787012,-85.98256735340729,0,12752.52,1.3872,-0.13014749906746925
Garissa,5.0,2021 H1,2021-03-31,0,1,2021,1.791759469228055,178.8,0,,,,,,,5.0,5.0,0.0,1.791759469228055,1.791759469228055,,,,0,6932.09297,0.0721,-0.7206509973342601
Garissa,18.0,2021 H2,2021-09-30,1,2,2021,2.9444389791664403,178.8,0,5.0,1.791759469228055,,,,,11.5,11.5,9.192388155425117,2.3680992241972474,2.3680992241972474,13.0,1.1526795099383853,260.0,1,4781.42,0.3765,-0.09048532701954837
Garissa,11.275,2022 H1,2022-03-31,2,1,2022,2.5075646736805846,178.8,0,18.0,2.9444389791664403,5.0,1.791759469228055,,,14.6375,11.424999999999999,6.501297947333286,2.7260018264235124,2.41458770735836,-6.725,-0.4368743054858557,-37.361111111111114,0,3621.407,0.3113,-0.41647487570158187
Garissa,4.55,2022 H2,2022-09-30,3,2,2022,1.713797927758343,178.8,0,11.275,2.5075646736805846,18.0,2.9444389791664403,5.0,1.791759469228055,7.9125,11.275,6.7250000000000005,2.110681300719464,2.3886005268684563,-6.7250000000000005,-0.7937667459222415,-59.64523281596452,0,7249.725,0.0628,-0.7424644243836154
Garissa,10.775,2023 H1,2023-03-31,4,1,2023,2.4659786399024815,178.8,0,4.55,1.713797927758343,11.275,2.5075646736805846,18.0,2.9444389791664403,7.6625000000000005,8.866666666666667,3.7466929862658014,2.0898882838304123,2.229113747113803,6.2250000000000005,0.7521807121441384,136.8131868131868,1,11866.28,0.0908,-0.44071201686753236
Garissa,17.0,2023 H2,2023-09-30,5,2,2023,2.8903717578961645,178.8,0,10.775,2.4659786399024815,4.55,1.713797927758343,11.275,2.5075646736805846,13.887500000000001,10.775,6.2250000000000005,2.678175198899323,2.3567161085189965,6.225,0.42439311799368307,57.772621809744784,1,13714.12,0.124,-0.13895960935144927
Garissa,2.2,2024 H1,2024-03-31,6,1,2024,1.1631508098056809,178.8,0,17.0,2.8903717578961645,10.775,2.4659786399024815,4.55,1.713797927758343,9.6,9.991666666666667,7.4310300990733,2.026761283850923,2.173167069201442,-14.8,-1.7272209480904837,-87.05882352941177,0,13415.2,0.0164,-0.8563789878635826
Garissa,55.0,2024 H2,2024-09-30,7,2,2024,4.02535169073515,178.8,0,2.2,1.1631508098056809,17.0,2.8903717578961645,10.775,2.4659786399024815,28.6,24.733333333333334,27.236250353771776,2.5942512502704154,2.6929580861456652,52.8,2.8622008809294686,2399.9999999999995,1,14737.7,0.3732,1.7030631192607848
Garissa,55.0,2025 H1,2025-03-31,8,1,2025,4.02535169073515,178.8,0,55.0,4.02535169073515,2.2,1.1631508098056809,17.0,2.8903717578961645,55.0,37.4,30.48409421321224,4.02535169073515,3.0712847304253263,0.0,0.0,0.0,0,12752.52,0.4313,1.7030631192607848
Homa Bay,4.0,2021 H1,2021-03-31,0,1,2021,1.6094379124341003,766.6,0,,,,,,,4.0,4.0,0.0,1.6094379124341003,1.6094379124341003,,,,0,6932.09297,0.0577,-0.5867197843143086
Homa Bay,6.35,2021 H2,2021-09-30,1,2,2021,1.9947003132247452,766.6,0,4.0,1.6094379124341003,,,,,5.175,5.175,1.6617009357883865,1.8020691128294226,1.8020691128294226,2.3499999999999996,0.3852624007906449,58.74999999999999,1,4781.42,0.1328,-0.5697349452255492
Homa Bay,3.75,2022 H1,2022-03-31,2,1,2022,1.55814461804655,766.6,0,6.35,1.9947003132247452,4.0,1.6094379124341003,,,5.05,4.7,1.434398828778105,1.7764224656356475,1.7207609479017985,-2.5999999999999996,-0.43655569517819526,-40.94488188976377,0,3621.407,0.1036,-0.5885266820897086
Homa Bay,126.8,2022 H2,2022-09-30,3,2,2022,4.850466541943434,766.6,0,3.75,1.55814461804655,6.35,1.9947003132247452,4.0,1.6094379124341003,65.275,45.63333333333333,70.30441546114534,3.204305579994992,2.8011038244049096,123.05,3.292321923896884,3281.333333333333,1,7249.725,1.749,0.30082840296214053
Homa Bay,0.65,2023 H1,2023-03-31,4,1,2023,0.5007752879124893,766.6,0,126.8,4.850466541943434,3.75,1.55814461804655,6.35,1.9947003132247452,63.725,43.73333333333333,71.95454004670819,2.6756209149279617,2.3031288159674914,-126.14999999999999,-4.349691254030945,-99.48738170347004,0,11866.28,0.0055,-0.6109322145046677
Homa Bay,35.45,2023 H2,2023-09-30,5,2,2023,3.5959414584546674,766.6,0,0.65,0.5007752879124893,126.8,4.850466541943434,3.75,1.55814461804655,18.05,54.300000000000004,65.15326162211682,2.0483583731835777,2.9823944294368636,34.800000000000004,3.095166170542178,5353.846153846154,1,13714.12,0.2585,-0.35941204416899647
Homa Bay,10.7,2024 H1,2024-03-31,6,1,2024,2.4595888418037104,766.6,0,35.45,3.5959414584546674,0.65,0.5007752879124893,126.8,4.850466541943434,23.075000000000003,15.6,17.909983249573386,3.0277651501291887,2.1854351960569556,-24.750000000000004,-1.136352616650957,-69.81664315937941,0,13415.2,0.0798,-0.5382949239335902
Homa Bay,418.6,2024 H2,2024-09-30,7,2,2024,6.039301876522142,766.6,0,10.7,2.4595888418037104,35.45,3.5959414584546674,0.65,0.5007752879124893,214.65,154.91666666666666,228.69152986792787,4.249445359162926,4.031610725593507,407.90000000000003,3.5797130347184316,3812.1495327102807,1,14737.7,2.8403,2.4098394864089476
Homa Bay,160.3,2025 H1,2025-03-31,8,1,2025,5.083265985131163,766.6,0,418.6,6.039301876522142,10.7,2.4595888418037104,35.45,3.5959414584546674,289.45000000000005,196.53333333333333,206.3498081737256,5.561283930826653,4.527385567819005,-258.3,-0.9560358913909788,-61.70568561872909,0,12752.52,1.257,0.5429527048657322
Isiolo,40.83,2021 H1,2021-03-31,0,1,2021,3.733613785454107,1452.841,0,,,,,,,40.83,40.83,0.0,3.733613785454107,3.733613785454107,,,,0,6932.09297,0.589,-0.7946688304352194
Isiolo,188.09,2021 H2,2021-09-30,1,2,2021,5.242223092193129,1452.841,0,40.83,3.733613785454107,,,,,114.46000000000001,114.46000000000001,104.12854459753099,4.487918438823618,4.487918438823618,147.26,1.5086093067390216,360.66617683076174,1,4781.42,3.9338,0.17569649877388377
Isiolo,179.423,2022 H1,2022-03-31,2,1,2022,5.195304093958558,1452.841,0,188.09,5.242223092193129,40.83,3.733613785454107,,,183.75650000000002,136.11433333333332,82.63236264523321,5.218763593075844,4.723713657201931,-8.667000000000002,-0.04691899823457035,-4.6079004731777395,0,3621.407,4.9545,0.11858556363701497
Isiolo,173.458,2022 H2,2022-09-30,3,2,2022,5.161684024993471,1452.841,0,179.423,5.195304093958558,188.09,5.242223092193129,40.83,3.733613785454107,176.4405,180.32366666666667,7.357462628741649,5.178494059476014,5.199737070381719,-5.965000000000003,-0.033620068965087846,-3.3245459054859205,0,7249.725,2.3926,0.07927937601829771
Isiolo,50.14,2023 H1,2023-03-31,4,1,2023,3.9345669698630408,1452.841,0,173.458,5.161684024993471,179.423,5.195304093958558,188.09,5.242223092193129,111.79899999999998,134.34033333333332,72.98059609466976,4.548125497428256,4.76385169627169,-123.318,-1.2271170551304298,-71.09386710327573,0,11866.28,0.4225,-0.7333208661887387
Isiolo,302.22,2023 H2,2023-09-30,5,2,2023,5.714458614653435,1452.841,0,50.14,3.9345669698630408,173.458,5.161684024993471,179.423,5.195304093958558,176.18,175.27266666666665,126.04979714911616,4.824512792258238,4.936903203169982,252.08000000000004,1.7798916447903945,502.7522935779817,1,13714.12,2.2037,0.9277526920553925
Isiolo,10.7,2024 H1,2024-03-31,6,1,2024,2.4595888418037104,1452.841,0,302.22,5.714458614653435,50.14,3.9345669698630408,173.458,5.161684024993471,156.46,121.02,158.15801718534536,4.087023728228573,4.0362048087733955,-291.52000000000004,-3.254869772849725,-96.45953279068229,0,13415.2,0.0798,-0.9932095568311877
Isiolo,473.6,2024 H2,2024-09-30,7,2,2024,6.162472344001663,1452.841,0,10.7,2.4595888418037104,302.22,5.714458614653435,50.14,3.9345669698630408,242.15,262.17333333333335,234.03398072359778,4.311030592902687,4.77883993348627,462.90000000000003,3.7028835021979525,4326.1682242990655,1,14737.7,3.2135,2.057056033898772
Isiolo,34.38,2025 H1,2025-03-31,8,1,2025,3.566146688731639,1452.841,0,473.6,6.162472344001663,10.7,2.4595888418037104,302.22,5.714458614653435,253.99,172.89333333333332,260.68862678170933,4.864309516366651,4.062735958179005,-439.22,-2.596325655270024,-92.74070945945945,0,12752.52,0.2696,-0.8371709109282163
Kajiado,4.5,2021 H1,2021-03-31,0,1,2021,1.7047480922384253,1425.4720000000002,0,,,,,,,4.5,4.5,0.0,1.7047480922384253,1.7047480922384253,,,,0,6932.09297,0.0649,-0.4134577032498446
Kajiado,6.5,2021 H2,2021-09-30,1,2,2021,2.0149030205422647,1425.4720000000002,0,4.5,1.7047480922384253,,,,,5.5,5.5,1.4142135623730951,1.859825556390345,1.859825556390345,2.0,0.3101549283038394,44.44444444444444,1,4781.42,0.1359,-0.4080841370994118
Kajiado,3.502,2022 H1,2022-03-31,2,1,2022,1.5045217424845405,1425.4720000000002,0,6.5,2.0149030205422647,4.5,1.7047480922384253,,,5.0009999999999994,4.834,1.5266525472418406,1.7597123815134026,1.7413909517550767,-2.998,-0.5103812780577242,-46.12307692307692,0,3621.407,0.0967,-0.4161391127589105
Kajiado,3.34,2022 H2,2022-09-30,3,2,2022,1.4678743481123135,1425.4720000000002,0,3.502,1.5045217424845405,6.5,2.0149030205422647,4.5,1.7047480922384253,3.421,4.447333333333333,1.7795059239388142,1.4861980452984271,1.662433037046373,-0.16199999999999992,-0.03664739437222697,-4.625928041119353,0,7249.725,0.0461,-0.4165743716170956
Kajiado,15.52,2023 H1,2023-03-31,4,1,2023,2.804571768092832,1425.4720000000002,0,3.34,1.4678743481123135,3.502,1.5045217424845405,6.5,2.0149030205422647,9.43,7.454,6.985830516123333,2.1362230581025727,1.9256559528965618,12.18,1.3366974199805186,364.6706586826348,1,11866.28,0.1308,-0.3838493537609599
Kajiado,1139.91,2023 H2,2023-09-30,5,2,2023,7.039581468573991,1425.4720000000002,0,15.52,2.804571768092832,3.34,1.4678743481123135,3.502,1.5045217424845405,577.715,386.25666666666666,652.7113437296256,4.922076618333412,3.770675861593046,1124.39,4.235009700481159,7244.780927835052,1,13714.12,8.3119,2.637142668181603
Kajiado,10.5,2024 H1,2024-03-31,6,1,2024,2.4423470353692043,1425.4720000000002,0,1139.91,7.039581468573991,15.52,2.804571768092832,3.34,1.4678743481123135,575.205,388.6433333333334,650.62085997402,4.740964251971598,4.095500090678676,-1129.41,-4.597234433204787,-99.07887464799853,0,13415.2,0.0783,-0.3973370047985462
Kajiado,170.6,2024 H2,2024-09-30,7,2,2024,5.145166187053862,1425.4720000000002,0,10.5,2.4423470353692043,1139.91,7.039581468573991,15.52,2.804571768092832,90.55,440.33666666666664,611.1138511221402,3.7937566112115335,4.875698230332352,160.1,2.7028191516846576,1524.7619047619046,1,14737.7,1.1576,0.03281696554359865
Kajiado,71.1,2025 H1,2025-03-31,8,1,2025,4.278054044290903,1425.4720000000002,0,170.6,5.145166187053862,10.5,2.4423470353692043,1139.91,7.039581468573991,120.85,84.06666666666666,80.83380068593382,4.711610115672383,3.955189088904657,-99.5,-0.8671121427629584,-58.32356389214537,0,12752.52,0.5575,-0.2345179504404327
Kakamega,1.15,2021 H1,2021-03-31,0,1,2021,0.7654678421395714,273.05,0,,,,,,,1.15,1.15,0.0,0.7654678421395714,0.7654678421395714,,,,0,6932.09297,0.0166,-0.49811806104570217
Kakamega,1.15,2021 H2,2021-09-30,1,2,2021,0.7654678421395714,273.05,0,1.15,0.7654678421395714,,,,,1.15,1.15,0.0,0.7654678421395714,0.7654678421395714,0.0,0.0,0.0,0,4781.42,0.0241,-0.49811806104570217
Kakamega,6.5,2022 H1,2022-03-31,2,1,2022,2.0149030205422647,273.05,0,1.15,0.7654678421395714,1.15,0.7654678421395714,,,3.825,2.9333333333333336,3.088823940164498,1.390185431340918,1.181946234940469,5.35,1.2494351784026931,465.21739130434787,1,3621.407,0.1795,-0.4068185382464994
Kakamega,34.23,2022 H2,2022-09-30,3,2,2022,3.561897992353146,273.05,0,6.5,2.0149030205422647,1.15,0.7654678421395714,1.15,0.7654678421395714,20.365,13.959999999999999,17.756978909713215,2.7884005064477053,2.114089618344994,27.729999999999997,1.5469949718108813,426.6153846153846,1,7249.725,0.4722,0.06640310048656443
Kakamega,6.2,2023 H1,2023-03-31,4,1,2023,1.9740810260220096,273.05,0,34.23,3.561897992353146,6.5,2.0149030205422647,1.15,0.7654678421395714,20.215,15.643333333333333,16.097224398427613,2.767989509187578,2.51696067963914,-28.029999999999998,-1.5878169663311363,-81.88723342097575,0,11866.28,0.0522,-0.4119381376558005
Kakamega,1.62,2023 H2,2023-09-30,5,2,2023,0.9631743177730056,273.05,0,6.2,1.9740810260220096,34.23,3.561897992353146,6.5,2.0149030205422647,3.91,14.016666666666666,17.654411157932547,1.4686276718975075,2.1663844453827203,-4.58,-1.0109067082490042,-73.87096774193549,0,13714.12,0.0118,-0.49009735530446374
Kakamega,182.0,2024 H1,2024-03-31,6,1,2024,5.209486152841421,273.05,0,1.62,0.9631743177730056,6.2,1.9740810260220096,34.23,3.561897992353146,91.81,63.27333333333333,102.84580756323193,3.0863302353072135,2.7155804988788126,180.38,4.246311835068416,11134.567901234566,1,13415.2,1.3567,2.5881471161946368
Kakamega,3.3,2024 H2,2024-09-30,7,2,2024,1.4586150226995167,273.05,0,182.0,5.209486152841421,1.62,0.9631743177730056,6.2,1.9740810260220096,92.65,62.30666666666667,103.66087079189202,3.334050587770469,2.543758497771315,-178.7,-3.7508711301419044,-98.18681318681318,0,14737.7,0.0224,-0.46142759861237764
Kakamega,36.9,2025 H1,2025-03-31,8,1,2025,3.6349511120883804,273.05,0,3.3,1.4586150226995167,182.0,5.209486152841421,1.62,0.9631743177730056,20.099999999999998,74.06666666666666,94.97074988296836,2.5467830673939487,3.4343507625431067,33.6,2.1763360893888635,1018.1818181818181,1,12752.52,0.2894,0.11196753522934415
Kapu (CPIU),0.92997,2021 H1,2021-03-31,0,1,2021,0.6575044587545336,441.65497,0,,,,,,,0.92997,0.92997,0.0,0.6575044587545336,0.6575044587545336,,,,0,6932.09297,0.0134,-0.3873726557863794
Kapu (CPIU),0.54,2021 H2,2021-09-30,1,2,2021,0.43178241642553783,441.65497,0,0.92997,0.6575044587545336,,,,,0.734985,0.734985,0.2757504314593179,0.5446434375900358,0.5446434375900358,-0.38996999999999993,-0.22572204232899573,-41.93361076163746,0,4781.42,0.0113,-0.39051048118563175
Kapu (CPIU),2.96,2022 H1,2022-03-31,2,1,2022,1.3762440252663892,441.65497,0,0.54,0.43178241642553783,0.92997,0.6575044587545336,,,1.75,1.4766566666666667,1.2993266462415576,0.9040132208459636,0.8218436334821536,2.42,0.9444616088408514,448.1481481481481,1,3621.407,0.0817,-0.37103837444359883
Kapu (CPIU),13.224999999999998,2022 H2,2022-09-30,3,2,2022,2.6550009800123946,441.65497,0,2.96,1.3762440252663892,0.54,0.43178241642553783,0.92997,0.6575044587545336,8.0925,5.574999999999999,6.734684476647736,2.015622502639392,1.4876758072347738,10.264999999999997,1.2787569547460054,346.79054054054046,1,7249.725,0.1824,-0.28844284729195924
Kapu (CPIU),23.49,2023 H1,2023-03-31,4,1,2023,3.1982648709640764,441.65497,0,13.224999999999998,2.6550009800123946,2.96,1.3762440252663892,0.54,0.43178241642553783,18.357499999999998,13.225,10.264999999999999,2.9266329254882355,2.409836625414287,10.265,0.5432638909516818,77.61814744801514,1,11866.28,0.198,-0.2058473201403197
Kapu (CPIU),7.47,2023 H2,2023-09-30,5,2,2023,2.136530508663963,441.65497,0,23.49,3.1982648709640764,13.224999999999998,2.6550009800123946,2.96,1.3762440252663892,15.479999999999999,14.728333333333332,8.115116039425027,2.6673976898140195,2.6632654532134783,-16.02,-1.0617343623001134,-68.19923371647509,0,13714.12,0.0545,-0.3347494482425375
Kapu (CPIU),4.9,2024 H1,2024-03-31,6,1,2024,1.7749523509116738,441.65497,0,7.47,2.136530508663963,23.49,3.1982648709640764,13.224999999999998,2.6550009800123946,6.1850000000000005,11.953333333333333,10.073342709018359,1.9557414297878184,2.3699159101799046,-2.5699999999999994,-0.3615781577522892,-34.40428380187416,0,13415.2,0.0365,-0.35542850374957247
Kapu (CPIU),8.2,2024 H2,2024-09-30,7,2,2024,2.2192034840549946,441.65497,0,4.9,1.7749523509116738,7.47,2.136530508663963,23.49,3.1982648709640764,6.550000000000001,6.8566666666666665,1.7333878196564434,1.9970779174833342,2.043562114543544,3.299999999999999,0.44425113314332076,67.34693877551017,1,14737.7,0.0556,-0.3288756309195276
Kapu (CPIU),379.94,2025 H1,2025-03-31,8,1,2025,5.942641882410413,441.65497,0,8.2,2.2192034840549946,4.9,1.7749523509116738,7.47,2.136530508663963,194.07,131.01333333333335,215.58313137472823,4.0809226832327035,3.3122659057923607,371.74,3.7234383983554187,4533.414634146342,1,12752.52,2.9793,2.6622652617595266
Kericho,0.84,2021 H1,2021-03-31,0,1,2021,0.6097655716208943,1256.915,0,,,,,,,0.84,0.84,0.0,0.6097655716208943,0.6097655716208943,,,,0,6932.09297,0.0121,-0.6106682187915214
Kericho,0.07,2021 H2,2021-09-30,1,2,2021,0.06765864847381481,1256.915,0,0.84,0.6097655716208943,,,,,0.45499999999999996,0.45499999999999996,0.5444722215136416,0.3387121100473546,0.3387121100473546,-0.77,-0.5421069231470794,-91.66666666666666,0,4781.42,0.0015,-0.6140555112394047
Kericho,25.335,2022 H1,2022-03-31,2,1,2022,3.270898852935353,1256.915,0,0.07,0.06765864847381481,0.84,0.6097655716208943,,,12.7025,8.748333333333333,14.369633201071395,1.6692787507045839,1.3161076910100207,25.265,3.203240204461538,36092.85714285714,1,3621.407,0.6996,-0.502912727218922
Kericho,50.6,2022 H2,2022-09-30,3,2,2022,3.9435216724875173,1256.915,0,25.335,3.270898852935353,0.07,0.06765864847381481,0.84,0.6097655716208943,37.9675,25.334999999999997,25.265,3.607210262711435,2.4273597246322285,25.265,0.6726228195521644,99.72370238800079,1,7249.725,0.698,-0.39176994319843944
Kericho,17.2,2023 H1,2023-03-31,4,1,2023,2.9014215940827497,1256.915,0,50.6,3.9435216724875173,25.335,3.270898852935353,0.07,0.06765864847381481,33.9,31.045,17.41674696951185,3.4224716332851335,3.37194737316854,-33.400000000000006,-1.0421000784047676,-66.00790513833992,0,11866.28,0.1449,-0.5386992519767541
